Age,Male,Female,NHWM,NHBM,NHWF,NHBF,HM,HF,Male_SE,Female_SE,NHWM_SE,NHBM_SE,NHWF_SE,NHBF_SE,HM_SE,HF_SE
131,0.775681991,0.771885073,0.778876545,0.764075821,0.779142578,0.732649581,0.706253939,0.720267059,8.36E-03,1.04E-02,8.91E-03,0.025759598,1.12E-02,0.030688169,0.045667363,0.062045071
132,0.775681991,0.771885073,0.778876545,0.764075821,0.779142578,0.732649581,0.706253939,0.720267059,8.36E-03,1.04E-02,8.91E-03,0.025759598,1.12E-02,0.030688169,0.045667363,0.062045071
133,0.775681991,0.771885073,0.778876545,0.764075821,0.779142578,0.732649581,0.706253939,0.720267059,8.36E-03,1.04E-02,8.91E-03,0.025759598,1.12E-02,0.030688169,0.045667363,0.062045071
134,0.775681991,0.771885073,0.778876545,0.764075821,0.779142578,0.732649581,0.706253939,0.720267059,8.36E-03,1.04E-02,8.91E-03,0.025759598,1.12E-02,0.030688169,0.045667363,0.062045071
135,0.775681991,0.771885073,0.778876545,0.764075821,0.779142578,0.732649581,0.706253939,0.720267059,8.36E-03,1.04E-02,8.91E-03,0.025759598,1.12E-02,0.030688169,0.045667363,0.062045071
136,0.775681991,0.771885073,0.778876545,0.764075821,0.779142578,0.732649581,0.706253939,0.720267059,8.36E-03,1.04E-02,8.91E-03,0.025759598,1.12E-02,0.030688169,0.045667363,0.062045071
137,0.775681991,0.771885073,0.778876545,0.764075821,0.779142578,0.732649581,0.706253939,0.720267059,8.36E-03,1.04E-02,8.91E-03,0.025759598,1.12E-02,0.030688169,0.045667363,0.062045071
138,0.775681991,0.771885073,0.778876545,0.764075821,0.779142578,0.732649581,0.706253939,0.720267059,8.36E-03,1.04E-02,8.91E-03,0.025759598,1.12E-02,0.030688169,0.045667363,0.062045071
139,0.775681991,0.771885073,0.778876545,0.764075821,0.779142578,0.732649581,0.706253939,0.720267059,8.36E-03,1.04E-02,8.91E-03,0.025759598,1.12E-02,0.030688169,0.045667363,0.062045071
140,0.775681991,0.771885073,0.778876545,0.764075821,0.779142578,0.732649581,0.706253939,0.720267059,8.36E-03,1.04E-02,8.91E-03,0.025759598,1.12E-02,0.030688169,0.045667363,0.062045071
141,0.775681991,0.771885073,0.778876545,0.764075821,0.779142578,0.732649581,0.706253939,0.720267059,8.36E-03,1.04E-02,8.91E-03,0.025759598,1.12E-02,0.030688169,0.045667363,0.062045071
142,0.775681991,0.771885073,0.778876545,0.764075821,0.779142578,0.732649581,0.706253939,0.720267059,8.36E-03,1.04E-02,8.91E-03,0.025759598,1.12E-02,0.030688169,0.045667363,0.062045071
143,0.775681991,0.771885073,0.778876545,0.764075821,0.779142578,0.732649581,0.706253939,0.720267059,8.36E-03,1.04E-02,8.91E-03,0.025759598,1.12E-02,0.030688169,0.045667363,0.062045071
144,0.775681991,0.771885073,0.778876545,0.764075821,0.779142578,0.732649581,0.706253939,0.720267059,8.36E-03,1.04E-02,8.91E-03,0.025759598,1.12E-02,0.030688169,0.045667363,0.062045071
145,0.775681991,0.771885073,0.778876545,0.764075821,0.779142578,0.732649581,0.706253939,0.720267059,8.36E-03,1.04E-02,8.91E-03,0.025759598,1.12E-02,0.030688169,0.045667363,0.062045071
146,0.775681991,0.771885073,0.778876545,0.764075821,0.779142578,0.732649581,0.706253939,0.720267059,8.36E-03,1.04E-02,8.91E-03,0.025759598,1.12E-02,0.030688169,0.045667363,0.062045071
147,0.775681991,0.771885073,0.778876545,0.764075821,0.779142578,0.732649581,0.706253939,0.720267059,8.36E-03,1.04E-02,8.91E-03,0.025759598,1.12E-02,0.030688169,0.045667363,0.062045071
148,0.775681991,0.771885073,0.778876545,0.764075821,0.779142578,0.732649581,0.706253939,0.720267059,8.36E-03,1.04E-02,8.91E-03,0.025759598,1.12E-02,0.030688169,0.045667363,0.062045071
