Age,Male,Female,NHWM,NHBM,NHWF,NHBF,HM,HF,Male_SE,Female_SE,NHWM_SE,NHBM_SE,NHWF_SE,NHBF_SE,HM_SE,HF_SE
101,0.5861884379,0.6245292936,0.5078776315,0.5458577071,0.5807044511,0.6006963747,0.6884675559,0.8428994952,0.0117590803,0.0174316591,0.0107990042,0.0355422792,0.0174083832,0.0483807467,0.0791343215,0.1363412014
102,0.5861884379,0.6245292936,0.5078776315,0.5458577071,0.5807044511,0.6006963747,0.6884675559,0.8428994952,0.0117590803,0.0174316591,0.0107990042,0.0355422792,0.0174083832,0.0483807467,0.0791343215,0.1363412014
103,0.5861884379,0.6245292936,0.5078776315,0.5458577071,0.5807044511,0.6006963747,0.6884675559,0.8428994952,0.0117590803,0.0174316591,0.0107990042,0.0355422792,0.0174083832,0.0483807467,0.0791343215,0.1363412014
104,0.5861884379,0.6245292936,0.5078776315,0.5458577071,0.5807044511,0.6006963747,0.6884675559,0.8428994952,0.0117590803,0.0174316591,0.0107990042,0.0355422792,0.0174083832,0.0483807467,0.0791343215,0.1363412014
105,0.5861884379,0.6245292936,0.5078776315,0.5458577071,0.5807044511,0.6006963747,0.6884675559,0.8428994952,0.0117590803,0.0174316591,0.0107990042,0.0355422792,0.0174083832,0.0483807467,0.0791343215,0.1363412014
106,0.5861884379,0.6245292936,0.5078776315,0.5458577071,0.5807044511,0.6006963747,0.6884675559,0.8428994952,0.0117590803,0.0174316591,0.0107990042,0.0355422792,0.0174083832,0.0483807467,0.0791343215,0.1363412014
107,0.5861884379,0.6245292936,0.5078776315,0.5458577071,0.5807044511,0.6006963747,0.6884675559,0.8428994952,0.0117590803,0.0174316591,0.0107990042,0.0355422792,0.0174083832,0.0483807467,0.0791343215,0.1363412014
108,0.5861884379,0.6245292936,0.5078776315,0.5458577071,0.5807044511,0.6006963747,0.6884675559,0.8428994952,0.0117590803,0.0174316591,0.0107990042,0.0355422792,0.0174083832,0.0483807467,0.0791343215,0.1363412014
109,0.5861884379,0.6245292936,0.5078776315,0.5458577071,0.5807044511,0.6006963747,0.6884675559,0.8428994952,0.0117590803,0.0174316591,0.0107990042,0.0355422792,0.0174083832,0.0483807467,0.0791343215,0.1363412014
110,0.5861884379,0.6245292936,0.5078776315,0.5458577071,0.5807044511,0.6006963747,0.6884675559,0.8428994952,0.0117590803,0.0174316591,0.0107990042,0.0355422792,0.0174083832,0.0483807467,0.0791343215,0.1363412014
111,0.5861884379,0.6245292936,0.5078776315,0.5458577071,0.5807044511,0.6006963747,0.6884675559,0.8428994952,0.0117590803,0.0174316591,0.0107990042,0.0355422792,0.0174083832,0.0483807467,0.0791343215,0.1363412014
112,0.5861884379,0.6245292936,0.5078776315,0.5458577071,0.5807044511,0.6006963747,0.6884675559,0.8428994952,0.0117590803,0.0174316591,0.0107990042,0.0355422792,0.0174083832,0.0483807467,0.0791343215,0.1363412014
113,0.5861884379,0.6245292936,0.5078776315,0.5458577071,0.5807044511,0.6006963747,0.6884675559,0.8428994952,0.0117590803,0.0174316591,0.0107990042,0.0355422792,0.0174083832,0.0483807467,0.0791343215,0.1363412014
114,0.5861884379,0.6245292936,0.5078776315,0.5458577071,0.5807044511,0.6006963747,0.6884675559,0.8428994952,0.0117590803,0.0174316591,0.0107990042,0.0355422792,0.0174083832,0.0483807467,0.0791343215,0.1363412014
